Start timestamp: 2022-02-13 02:33:30 +0200 (AIDE 0.17.3)
AIDE found differences between database and filesystem!!
New AIDE database written to /var/lib/aide/aide.db.new.gz

Summary:
  Total number of entries:	256209
  Added entries:		39253
  Removed entries:		0
  Changed entries:		1026

---------------------------------------------------
Added entries:
f+++++++++++++++: /usr/include/gnuradio/fec/rs.h
f+++++++++++++++: /usr/include/gnuradio/fec/tagged_decoder.h
f+++++++++++++++: /usr/include/gnuradio/fec/tagged_encoder.h
f+++++++++++++++: /usr/include/gnuradio/fec/tpc_common.h
f+++++++++++++++: /usr/include/gnuradio/fec/tpc_decoder.h
f+++++++++++++++: /usr/include/gnuradio/fec/tpc_encoder.h
f+++++++++++++++: /usr/include/gnuradio/fec/viterbi.h
d+++++++++++++++: /usr/include/gnuradio/fft
f+++++++++++++++: /usr/include/gnuradio/fft/api.h
f+++++++++++++++: /usr/include/gnuradio/fft/ctrlport_probe_psd.h
f+++++++++++++++: /usr/include/gnuradio/fft/fft.h
f+++++++++++++++: /usr/include/gnuradio/fft/fft_shift.h
f+++++++++++++++: /usr/include/gnuradio/fft/fft_v.h
f+++++++++++++++: /usr/include/gnuradio/fft/goertzel.h
f+++++++++++++++: /usr/include/gnuradio/fft/goertzel_fc.h
f+++++++++++++++: /usr/include/gnuradio/fft/window.h
d+++++++++++++++: /usr/include/gnuradio/filter
f+++++++++++++++: /usr/include/gnuradio/filter/api.h
f+++++++++++++++: /usr/include/gnuradio/filter/dc_blocker_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/dc_blocker_ff.h
f+++++++++++++++: /usr/include/gnuradio/filter/fft_filter.h
f+++++++++++++++: /usr/include/gnuradio/filter/fft_filter_ccc.h
f+++++++++++++++: /usr/include/gnuradio/filter/fft_filter_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/fft_filter_fff.h
f+++++++++++++++: /usr/include/gnuradio/filter/filter_delay_fc.h
f+++++++++++++++: /usr/include/gnuradio/filter/filterbank.h
f+++++++++++++++: /usr/include/gnuradio/filter/filterbank_vcvcf.h
f+++++++++++++++: /usr/include/gnuradio/filter/fir_filter.h
f+++++++++++++++: /usr/include/gnuradio/filter/fir_filter_blk.h
f+++++++++++++++: /usr/include/gnuradio/filter/fir_filter_with_buffer.h
f+++++++++++++++: /usr/include/gnuradio/filter/firdes.h
f+++++++++++++++: /usr/include/gnuradio/filter/freq_xlating_fir_filter.h
f+++++++++++++++: /usr/include/gnuradio/filter/hilbert_fc.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter_ccc.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter_ccd.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter_ccz.h
f+++++++++++++++: /usr/include/gnuradio/filter/iir_filter_ffd.h
f+++++++++++++++: /usr/include/gnuradio/filter/interp_fir_filter.h
f+++++++++++++++: /usr/include/gnuradio/filter/interpolator_taps.h
f+++++++++++++++: /usr/include/gnuradio/filter/ival_decimator.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_fir_interpolator_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_fir_interpolator_ff.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_interp_differentiator_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_interp_differentiator_ff.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_interpolator_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_interpolator_ff.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_resampler_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/mmse_resampler_ff.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_arb_resampler.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_arb_resampler_ccc.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_arb_resampler_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_arb_resampler_fff.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_channelizer_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_decimator_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_interpolator_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/pfb_synthesizer_ccf.h
f+++++++++++++++: /usr/include/gnuradio/filter/pm_remez.h
f+++++++++++++++: /usr/include/gnuradio/filter/polyphase_filterbank.h
f+++++++++++++++: /usr/include/gnuradio/filter/rational_resampler.h
f+++++++++++++++: /usr/include/gnuradio/filter/single_pole_iir.h
f+++++++++++++++: /usr/include/gnuradio/filter/single_pole_iir_filter_cc.h
f+++++++++++++++: /usr/include/gnuradio/filter/single_pole_iir_filter_ff.h
f+++++++++++++++: /usr/include/gnuradio/flowgraph.h
f+++++++++++++++: /usr/include/gnuradio/fxpt.h
f+++++++++++++++: /usr/include/gnuradio/fxpt_nco.h
f+++++++++++++++: /usr/include/gnuradio/fxpt_vco.h
f+++++++++++++++: /usr/include/gnuradio/gr_complex.h
f+++++++++++++++: /usr/include/gnuradio/hier_block2.h
f+++++++++++++++: /usr/include/gnuradio/high_res_timer.h
f+++++++++++++++: /usr/include/gnuradio/integer_math.h
f+++++++++++++++: /usr/include/gnuradio/io_signature.h
d+++++++++++++++: /usr/include/gnuradio/iqbalance
f+++++++++++++++: /usr/include/gnuradio/iqbalance/api.h
f+++++++++++++++: /usr/include/gnuradio/iqbalance/fix_cc.h
f+++++++++++++++: /usr/include/gnuradio/iqbalance/optimize_c.h
f+++++++++++++++: /usr/include/gnuradio/logger.h
f+++++++++++++++: /usr/include/gnuradio/math.h
f+++++++++++++++: /usr/include/gnuradio/message.h
d+++++++++++++++: /usr/include/gnuradio/messages
f+++++++++++++++: /usr/include/gnuradio/messages/msg_accepter.h
f+++++++++++++++: /usr/include/gnuradio/messages/msg_accepter_msgq.h
f+++++++++++++++: /usr/include/gnuradio/messages/msg_passing.h
f+++++++++++++++: /usr/include/gnuradio/messages/msg_producer.h
f+++++++++++++++: /usr/include/gnuradio/messages/msg_queue.h
f+++++++++++++++: /usr/include/gnuradio/misc.h
f+++++++++++++++: /usr/include/gnuradio/msg_accepter.h
f+++++++++++++++: /usr/include/gnuradio/msg_handler.h
f+++++++++++++++: /usr/include/gnuradio/msg_queue.h
f+++++++++++++++: /usr/include/gnuradio/nco.h
d+++++++++++++++: /usr/include/gnuradio/network
f+++++++++++++++: /usr/include/gnuradio/network/api.h
f+++++++++++++++: /usr/include/gnuradio/network/packet_headers.h
f+++++++++++++++: /usr/include/gnuradio/network/tcp_sink.h
f+++++++++++++++: /usr/include/gnuradio/network/udp_header_types.h
f+++++++++++++++: /usr/include/gnuradio/network/udp_sink.h
f+++++++++++++++: /usr/include/gnuradio/network/udp_source.h
f+++++++++++++++: /usr/include/gnuradio/prefs.h
f+++++++++++++++: /usr/include/gnuradio/pycallback_object.h
d+++++++++++++++: /usr/include/gnuradio/qtgui
f+++++++++++++++: /usr/include/gnuradio/qtgui/ConstellationDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/DisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/EyeDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/FrequencyDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/HistogramDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/TimeDomainDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/TimeRasterDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/VectorDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/WaterfallDisplayPlot.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/api.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/ber_sink_b.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/const_sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/constellationdisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/displayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/edit_box_msg.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/eye_sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/eye_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/eyecontrolpanel.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/eyedisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/eyedisplaysform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/form_menus.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/freq_sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/freq_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/freqcontrolpanel.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/freqdisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/histogram_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/histogramdisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/number_sink.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/numberdisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/plot_raster.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/plot_waterfall.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/qtgui_types.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/spectrumUpdateEvents.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/timeRasterGlobalData.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/time_raster_sink_b.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/time_raster_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/time_sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/time_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/timecontrolpanel.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/timedisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/timerasterdisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/trigger_mode.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/utils.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/vector_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/vectordisplayform.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/waterfallGlobalData.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/waterfall_sink_c.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/waterfall_sink_f.h
f+++++++++++++++: /usr/include/gnuradio/qtgui/waterfalldisplayform.h
f+++++++++++++++: /usr/include/gnuradio/random.h
f+++++++++++++++: /usr/include/gnuradio/realtime.h
f+++++++++++++++: /usr/include/gnuradio/rpccallbackregister_base.h
f+++++++++++++++: /usr/include/gnuradio/rpcmanager.h
f+++++++++++++++: /usr/include/gnuradio/rpcmanager_base.h
f+++++++++++++++: /usr/include/gnuradio/rpcregisterhelpers.h
f+++++++++++++++: /usr/include/gnuradio/rpcserver_aggregator.h
f+++++++++++++++: /usr/include/gnuradio/rpcserver_base.h
f+++++++++++++++: /usr/include/gnuradio/rpcserver_booter_aggregator.h
f+++++++++++++++: /usr/include/gnuradio/rpcserver_booter_base.h
f+++++++++++++++: /usr/include/gnuradio/rpcserver_selector.h
f+++++++++++++++: /usr/include/gnuradio/runtime_types.h
f+++++++++++++++: /usr/include/gnuradio/sincos.h
d+++++++++++++++: /usr/include/gnuradio/soapy
f+++++++++++++++: /usr/include/gnuradio/soapy/api.h
f+++++++++++++++: /usr/include/gnuradio/soapy/block.h
f+++++++++++++++: /usr/include/gnuradio/soapy/sink.h
f+++++++++++++++: /usr/include/gnuradio/soapy/soapy_types.h
f+++++++++++++++: /usr/include/gnuradio/soapy/source.h
f+++++++++++++++: /usr/include/gnuradio/sptr_magic.h
f+++++++++++++++: /usr/include/gnuradio/sync_block.h
f+++++++++++++++: /usr/include/gnuradio/sync_decimator.h
f+++++++++++++++: /usr/include/gnuradio/sync_interpolator.h
f+++++++++++++++: /usr/include/gnuradio/sys_paths.h
f+++++++++++++++: /usr/include/gnuradio/tag_checker.h
f+++++++++++++++: /usr/include/gnuradio/tagged_stream_block.h
f+++++++++++++++: /usr/include/gnuradio/tags.h
d+++++++++++++++: /usr/include/gnuradio/thread
f+++++++++++++++: /usr/include/gnuradio/thread/thread.h
f+++++++++++++++: /usr/include/gnuradio/thread/thread_body_wrapper.h
f+++++++++++++++: /usr/include/gnuradio/thread/thread_group.h
f+++++++++++++++: /usr/include/gnuradio/top_block.h
f+++++++++++++++: /usr/include/gnuradio/tpb_detail.h
d+++++++++++++++: /usr/include/gnuradio/trellis
f+++++++++++++++: /usr/include/gnuradio/trellis/api.h
f+++++++++++++++: /usr/include/gnuradio/trellis/base.h
f+++++++++++++++: /usr/include/gnuradio/trellis/calc_metric.h
f+++++++++++++++: /usr/include/gnuradio/trellis/constellation_metrics_cf.h
f+++++++++++++++: /usr/include/gnuradio/trellis/core_algorithms.h
f+++++++++++++++: /usr/include/gnuradio/trellis/encoder.h
f+++++++++++++++: /usr/include/gnuradio/trellis/fsm.h
f+++++++++++++++: /usr/include/gnuradio/trellis/interleaver.h
f+++++++++++++++: /usr/include/gnuradio/trellis/metrics.h
f+++++++++++++++: /usr/include/gnuradio/trellis/pccc_decoder_blk.h
f+++++++++++++++: /usr/include/gnuradio/trellis/pccc_decoder_combined_blk.h
f+++++++++++++++: /usr/include/gnuradio/trellis/pccc_encoder.h
f+++++++++++++++: /usr/include/gnuradio/trellis/permutation.h
f+++++++++++++++: /usr/include/gnuradio/trellis/quicksort_index.h
f+++++++++++++++: /usr/include/gnuradio/trellis/sccc_decoder_blk.h
f+++++++++++++++: /usr/include/gnuradio/trellis/sccc_decoder_combined_blk.h
f+++++++++++++++: /usr/include/gnuradio/trellis/sccc_encoder.h
f+++++++++++++++: /usr/include/gnuradio/trellis/siso_combined_f.h
f+++++++++++++++: /usr/include/gnuradio/trellis/siso_f.h
f+++++++++++++++: /usr/include/gnuradio/trellis/siso_type.h
f+++++++++++++++: /usr/include/gnuradio/trellis/viterbi.h
f+++++++++++++++: /usr/include/gnuradio/trellis/viterbi_combined.h
f+++++++++++++++: /usr/include/gnuradio/types.h
d+++++++++++++++: /usr/include/gnuradio/uhd
f+++++++++++++++: /usr/include/gnuradio/uhd/amsg_source.h
f+++++++++++++++: /usr/include/gnuradio/uhd/api.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_block.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_block_generic.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_ddc.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_duc.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_graph.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_rx_radio.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_rx_streamer.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_tx_radio.h
f+++++++++++++++: /usr/include/gnuradio/uhd/rfnoc_tx_streamer.h
f+++++++++++++++: /usr/include/gnuradio/uhd/usrp_block.h
f+++++++++++++++: /usr/include/gnuradio/uhd/usrp_sink.h
f+++++++++++++++: /usr/include/gnuradio/uhd/usrp_source.h
d+++++++++++++++: /usr/include/gnuradio/vocoder
f+++++++++++++++: /usr/include/gnuradio/vocoder/alaw_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/alaw_encode_sb.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/api.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/codec2.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/codec2_decode_ps.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/codec2_encode_sp.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/cvsd_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/cvsd_encode_sb.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/freedv_api.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/freedv_rx_ss.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/freedv_tx_ss.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g721_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g721_encode_sb.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g723_24_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g723_24_encode_sb.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g723_40_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/g723_40_encode_sb.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/gsm_fr_decode_ps.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/gsm_fr_encode_sp.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/ulaw_decode_bs.h
f+++++++++++++++: /usr/include/gnuradio/vocoder/ulaw_encode_sb.h
d+++++++++++++++: /usr/include/gnuradio/wavelet
f+++++++++++++++: /usr/include/gnuradio/wavelet/api.h
f+++++++++++++++: /usr/include/gnuradio/wavelet/squash_ff.h
f+++++++++++++++: /usr/include/gnuradio/wavelet/wavelet_ff.h
f+++++++++++++++: /usr/include/gnuradio/wavelet/wvps_ff.h
d+++++++++++++++: /usr/include/gnuradio/zeromq
f+++++++++++++++: /usr/include/gnuradio/zeromq/api.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/pub_msg_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/pub_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/pull_msg_source.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/pull_source.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/push_msg_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/push_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/rep_msg_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/rep_sink.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/req_msg_source.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/req_source.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/sub_msg_source.h
f+++++++++++++++: /usr/include/gnuradio/zeromq/sub_source.h
d+++++++++++++++: /usr/include/gsl
f+++++++++++++++: /usr/include/gsl/gsl_blas.h
f+++++++++++++++: /usr/include/gsl/gsl_blas_types.h
f+++++++++++++++: /usr/include/gsl/gsl_block.h
f+++++++++++++++: /usr/include/gsl/gsl_block_char.h
f+++++++++++++++: /usr/include/gsl/gsl_block_complex_double.h
f+++++++++++++++: /usr/include/gsl/gsl_block_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_block_complex_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_block_double.h
f+++++++++++++++: /usr/include/gsl/gsl_block_float.h
f+++++++++++++++: /usr/include/gsl/gsl_block_int.h
f+++++++++++++++: /usr/include/gsl/gsl_block_long.h
f+++++++++++++++: /usr/include/gsl/gsl_block_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_block_short.h
f+++++++++++++++: /usr/include/gsl/gsl_block_uchar.h
f+++++++++++++++: /usr/include/gsl/gsl_block_uint.h
f+++++++++++++++: /usr/include/gsl/gsl_block_ulong.h
f+++++++++++++++: /usr/include/gsl/gsl_block_ushort.h
f+++++++++++++++: /usr/include/gsl/gsl_bspline.h
f+++++++++++++++: /usr/include/gsl/gsl_bst.h
f+++++++++++++++: /usr/include/gsl/gsl_bst_avl.h
f+++++++++++++++: /usr/include/gsl/gsl_bst_rb.h
f+++++++++++++++: /usr/include/gsl/gsl_bst_types.h
f+++++++++++++++: /usr/include/gsl/gsl_cblas.h
f+++++++++++++++: /usr/include/gsl/gsl_cdf.h
f+++++++++++++++: /usr/include/gsl/gsl_chebyshev.h
f+++++++++++++++: /usr/include/gsl/gsl_check_range.h
f+++++++++++++++: /usr/include/gsl/gsl_combination.h
f+++++++++++++++: /usr/include/gsl/gsl_complex.h
f+++++++++++++++: /usr/include/gsl/gsl_complex_math.h
f+++++++++++++++: /usr/include/gsl/gsl_const.h
f+++++++++++++++: /usr/include/gsl/gsl_const_cgs.h
f+++++++++++++++: /usr/include/gsl/gsl_const_cgsm.h
f+++++++++++++++: /usr/include/gsl/gsl_const_mks.h
f+++++++++++++++: /usr/include/gsl/gsl_const_mksa.h
f+++++++++++++++: /usr/include/gsl/gsl_const_num.h
f+++++++++++++++: /usr/include/gsl/gsl_deriv.h
f+++++++++++++++: /usr/include/gsl/gsl_dft_complex.h
f+++++++++++++++: /usr/include/gsl/gsl_dft_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_dht.h
f+++++++++++++++: /usr/include/gsl/gsl_diff.h
f+++++++++++++++: /usr/include/gsl/gsl_eigen.h
f+++++++++++++++: /usr/include/gsl/gsl_errno.h
f+++++++++++++++: /usr/include/gsl/gsl_fft.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_complex.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_halfcomplex.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_halfcomplex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_real.h
f+++++++++++++++: /usr/include/gsl/gsl_fft_real_float.h
f+++++++++++++++: /usr/include/gsl/gsl_filter.h
f+++++++++++++++: /usr/include/gsl/gsl_fit.h
f+++++++++++++++: /usr/include/gsl/gsl_heapsort.h
f+++++++++++++++: /usr/include/gsl/gsl_histogram.h
f+++++++++++++++: /usr/include/gsl/gsl_histogram2d.h
f+++++++++++++++: /usr/include/gsl/gsl_ieee_utils.h
f+++++++++++++++: /usr/include/gsl/gsl_inline.h
f+++++++++++++++: /usr/include/gsl/gsl_integration.h
f+++++++++++++++: /usr/include/gsl/gsl_interp.h
f+++++++++++++++: /usr/include/gsl/gsl_interp2d.h
f+++++++++++++++: /usr/include/gsl/gsl_linalg.h
f+++++++++++++++: /usr/include/gsl/gsl_machine.h
f+++++++++++++++: /usr/include/gsl/gsl_math.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_char.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_complex_double.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_complex_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_double.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_float.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_int.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_long.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_short.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_uchar.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_uint.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_ulong.h
f+++++++++++++++: /usr/include/gsl/gsl_matrix_ushort.h
f+++++++++++++++: /usr/include/gsl/gsl_message.h
f+++++++++++++++: /usr/include/gsl/gsl_min.h
f+++++++++++++++: /usr/include/gsl/gsl_minmax.h
f+++++++++++++++: /usr/include/gsl/gsl_mode.h
f+++++++++++++++: /usr/include/gsl/gsl_monte.h
f+++++++++++++++: /usr/include/gsl/gsl_monte_miser.h
f+++++++++++++++: /usr/include/gsl/gsl_monte_plain.h
f+++++++++++++++: /usr/include/gsl/gsl_monte_vegas.h
f+++++++++++++++: /usr/include/gsl/gsl_movstat.h
f+++++++++++++++: /usr/include/gsl/gsl_multifit.h
f+++++++++++++++: /usr/include/gsl/gsl_multifit_nlin.h
f+++++++++++++++: /usr/include/gsl/gsl_multifit_nlinear.h
f+++++++++++++++: /usr/include/gsl/gsl_multilarge.h
f+++++++++++++++: /usr/include/gsl/gsl_multilarge_nlinear.h
f+++++++++++++++: /usr/include/gsl/gsl_multimin.h
f+++++++++++++++: /usr/include/gsl/gsl_multiroots.h
f+++++++++++++++: /usr/include/gsl/gsl_multiset.h
f+++++++++++++++: /usr/include/gsl/gsl_nan.h
f+++++++++++++++: /usr/include/gsl/gsl_ntuple.h
f+++++++++++++++: /usr/include/gsl/gsl_odeiv.h
f+++++++++++++++: /usr/include/gsl/gsl_odeiv2.h
f+++++++++++++++: /usr/include/gsl/gsl_permutation.h
f+++++++++++++++: /usr/include/gsl/gsl_permute.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_char.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_complex_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_complex_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_int.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_long.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_char.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_complex_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_complex_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_int.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_long.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_short.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_uchar.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_uint.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_ulong.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_matrix_ushort.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_short.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_uchar.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_uint.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_ulong.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_ushort.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_char.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_complex_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_complex_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_complex_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_float.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_int.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_long.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_long_double.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_short.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_uchar.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_uint.h
f+++++++++++++++: /usr/include/gsl/gsl_permute_vector_ulong.h
